PO_ID,Supplier_ID,Product_ID,Order_Date,Delivery_Date,Quantity,Unit_Cost,Total_Cost,Order_Status
101016,1002,6349,2024-12-13,2024-12-20,234,4588.33,1073669.22,Cancelled
101017,1570,6716,2025-07-13,2025-08-27,674,2713.47,1828878.78,Pending
101018,1914,5307,2025-05-03,2025-05-20,301,373.04,112285.04,Delayed
101019,1391,5631,2025-03-07,2025-04-05,52,3754.33,195225.16,Delayed
101020,1011,5465,2025-06-07,2025-06-23,583,563.73,328654.59,Cancelled
101021,1069,5224,2026-05-29,2026-07-11,328,1134.72,372188.16,Completed
101022,1968,6227,2024-10-22,2024-11-30,88,1209.07,106398.16,Cancelled
101023,1245,6363,2025-01-22,2025-02-27,291,4225.37,1229582.67,Completed
101024,1863,5547,2026-06-13,2026-07-13,306,2783.82,851848.92,Pending
101025,1768,6349,2025-07-31,2025-08-22,265,535.53,141915.45,Cancelled
101026,1826,6357,2025-07-25,2025-08-29,168,1558.96,261905.28,Pending
101027,1445,6963,2026-02-26,2026-03-31,596,566.09,337389.64,Completed
101028,1032,5890,2025-07-20,2025-07-29,66,1269.2,83767.2,Delayed
101029,1977,5007,2025-01-22,2025-03-02,674,4577.46,3085208.04,Cancelled
101030,1367,6490,2026-06-23,2026-07-22,250,3319.43,829857.5,Cancelled
101031,1283,5844,2024-09-08,2024-10-03,76,3427.23,260469.48,Cancelled
101032,1359,5911,2025-07-04,2025-08-09,364,1113.09,405164.76,Pending
101033,1337,5641,2025-08-02,2025-08-25,789,2673.13,2109099.57,Cancelled
101034,1776,5324,2024-09-24,2024-10-18,224,4029.49,902605.76,Pending
101035,1044,5140,2024-12-30,2025-01-14,205,4456.39,913559.95,Cancelled
101036,1008,5496,2025-02-13,2025-03-04,640,3284.43,2102035.2,Completed
101037,1265,5292,2025-04-30,2025-05-11,454,3249.26,1475164.04,Cancelled
101038,1098,6866,2025-05-29,2025-07-10,303,4407.89,1335590.67,Cancelled
101039,1627,5249,2025-11-06,2025-11-13,322,1945.24,626367.28,Cancelled
101040,1860,5968,2024-12-12,2025-01-09,227,3165.86,718650.22,Completed
101041,1468,6726,2026-03-12,2026-04-03,168,321.9,54079.2,Completed
101042,1358,6008,2026-05-20,2026-06-03,106,1944.01,206065.06,Delayed
101043,1147,5519,2025-12-28,2026-01-10,713,4623.79,3296762.27,Pending
101044,1149,6303,2025-08-27,2025-09-30,31,2575.0,79825.0,Cancelled
101045,1077,6984,2024-10-31,2024-11-10,760,190.02,144415.2,Cancelled
101046,1527,5930,2024-12-15,2024-12-20,737,660.9,487083.3,Pending
101047,1675,6224,2025-12-04,2025-12-31,548,3722.23,2039782.04,Completed
101048,1550,6913,2025-11-25,2025-12-30,372,1722.93,640929.96,Pending
101049,1916,5051,2025-08-18,2025-09-13,228,3216.8,733430.4,Pending
101050,1323,5230,2025-01-14,2025-02-23,695,108.09,75122.55,Delayed
101051,1069,5498,2025-01-07,2025-01-20,177,4323.54,765266.58,Delayed
101052,1570,6459,2026-01-15,2026-01-23,159,265.94,42284.46,Completed
101053,1120,6128,2025-12-29,2026-02-04,546,4297.53,2346451.38,Completed
101054,1251,5914,2025-03-09,2025-03-16,270,2769.28,747705.6,Cancelled
101055,1051,6155,2026-04-18,2026-04-28,522,4963.41,2590900.02,Pending
101056,1589,5539,2026-03-24,2026-05-06,468,635.42,297376.56,Cancelled
101057,1620,5878,2025-01-18,2025-01-25,220,514.24,113132.8,Cancelled
101058,1019,6574,2024-12-12,2024-12-23,622,4716.73,2933806.06,Delayed
101059,1484,5085,2025-09-20,2025-09-29,571,428.69,244781.99,Completed
101060,1457,5206,2026-03-10,2026-03-25,580,2942.16,1706452.8,Cancelled
101061,1501,6736,2026-01-30,2026-02-08,194,45.6,8846.4,Pending
101062,1681,5757,2026-08-02,2026-09-09,160,2349.08,375852.8,Pending
101063,1582,6624,2026-07-27,2026-09-07,178,3950.99,703276.22,Delayed
101064,1775,6445,2024-09-21,2024-10-06,685,1594.51,1092239.35,Completed
101065,1080,6335,2025-07-09,2025-08-23,32,4804.98,153759.36,Completed
101066,1488,5473,2025-11-17,2025-11-25,434,3702.28,1606789.52,Completed
101067,1240,5711,2025-04-01,2025-04-13,348,3019.6,1050820.8,Cancelled
101068,1338,6470,2024-11-19,2025-01-03,51,2980.37,151998.87,Cancelled
101069,1175,5707,2025-11-01,2025-12-03,213,2135.54,454870.02,Cancelled
101070,1029,6670,2025-08-07,2025-09-04,646,958.09,618926.14,Pending
101071,1482,6881,2024-11-18,2024-12-18,283,2179.32,616747.56,Completed
101072,1136,5363,2024-11-14,2024-12-03,673,2983.99,2008225.27,Pending
101073,1594,5744,2025-07-14,2025-08-03,43,1198.82,51549.26,Cancelled
101074,1990,5927,2025-03-26,2025-04-18,786,3285.84,2582670.24,Completed
101075,1209,6670,2026-02-12,2026-02-17,576,3134.35,1805385.6,Completed
101076,1103,5295,2025-08-12,2025-08-22,390,1614.64,629709.6,Pending
101077,1822,5884,2024-10-16,2024-11-22,649,4637.23,3009562.27,Pending
101078,1265,6130,2025-11-11,2025-11-20,307,1402.72,430635.04,Cancelled
101079,1931,6366,2026-01-12,2026-02-12,760,3131.07,2379613.2,Pending
101080,1694,6061,2026-03-25,2026-04-09,384,58.22,22356.48,Delayed
101081,1919,5890,2026-06-28,2026-07-08,401,1703.25,683003.25,Delayed
101082,1424,6526,2025-04-13,2025-05-18,473,4420.74,2091010.02,Pending
101083,1493,5498,2025-09-29,2025-11-07,330,2098.86,692623.8,Cancelled
101084,1293,6932,2025-01-25,2025-02-13,499,4672.42,2331537.58,Cancelled
101085,1742,6160,2026-07-17,2026-08-06,436,4426.55,1929975.8,Cancelled
101086,1061,6618,2025-08-29,2025-09-25,170,1625.01,276251.7,Completed
101087,1264,6967,2025-09-27,2025-10-18,187,191.29,35771.23,Completed
101088,1381,6724,2026-02-19,2026-03-01,123,2636.23,324256.29,Pending
101089,1366,5437,2025-03-29,2025-04-04,355,3355.53,1191213.15,Delayed
101090,1979,6749,2026-05-01,2026-06-13,502,1984.21,996073.42,Pending
101091,1743,6137,2025-10-16,2025-11-13,346,1095.64,379091.44,Delayed
101092,1820,6574,2026-05-09,2026-06-07,254,1973.71,501322.34,Delayed
101093,1105,5943,2025-12-28,2026-01-03,686,302.13,207261.18,Cancelled
101094,1829,6702,2025-07-28,2025-09-07,284,4358.25,1237743.0,Completed
101095,1479,6854,2026-04-27,2026-05-10,430,2655.44,1141839.2,Cancelled
101096,1859,6409,2025-10-06,2025-10-17,663,310.77,206040.51,Completed
101097,1119,6905,2024-12-02,2024-12-24,67,3809.39,255229.13,Pending
101098,1673,6361,2026-04-26,2026-05-31,196,2525.39,494976.44,Cancelled
101099,1844,5800,2025-07-15,2025-08-16,431,1881.76,811038.56,Delayed
101100,1997,5899,2025-11-11,2025-11-24,158,2084.53,329355.74,Pending
101101,1380,6573,2025-08-04,2025-09-03,333,791.39,263532.87,Completed
101102,1723,5730,2024-08-21,2024-10-03,294,82.29,24193.26,Delayed
101103,1255,6655,2025-11-30,2025-12-15,73,1039.68,75896.64,Delayed
101104,1333,6702,2025-01-28,2025-02-25,285,2857.32,814336.2,Cancelled
101105,1101,5943,2026-01-07,2026-02-13,148,1410.15,208702.2,Cancelled
101106,1816,6044,2025-08-29,2025-10-06,417,2260.16,942486.72,Delayed
101107,1057,5845,2025-01-28,2025-02-25,367,2055.89,754511.63,Cancelled
101108,1802,6807,2025-01-03,2025-02-06,97,500.29,48528.13,Delayed
101109,1576,5965,2026-06-17,2026-06-24,561,737.4,413681.4,Completed
101110,1979,5959,2024-12-16,2025-01-22,714,938.78,670288.92,Completed
101111,1987,6070,2025-05-21,2025-05-30,322,2593.27,835032.94,Delayed
101112,1574,6536,2025-10-17,2025-10-23,231,1582.58,365575.98,Delayed
101113,1743,6345,2025-09-09,2025-09-28,192,1346.68,258562.56,Cancelled
101114,1923,5032,2025-10-24,2025-11-06,112,1491.75,167076.0,Cancelled
101115,1302,6624,2026-07-27,2026-08-27,271,3572.24,968077.04,Cancelled
101116,1632,6878,2025-01-29,2025-02-26,696,3842.71,2674526.16,Completed
101117,1729,6153,2025-01-05,2025-01-23,787,2890.99,2275209.13,Completed
101118,1563,6355,2026-03-26,2026-05-03,665,729.54,485144.1,Delayed
101119,1637,6890,2025-03-20,2025-04-03,216,4562.87,985579.92,Cancelled
101120,1442,5805,2025-03-17,2025-04-29,544,3016.96,1641226.24,Completed
101121,1863,6321,2025-10-09,2025-11-21,577,4408.52,2543716.04,Completed
101122,1212,6558,2024-09-15,2024-09-28,372,4296.27,1598212.44,Completed
101123,1298,5806,2026-01-24,2026-02-10,405,2630.3,1065271.5,Cancelled
101124,1971,6829,2025-07-24,2025-08-14,120,3495.73,419487.6,Completed
101125,1803,5772,2026-01-19,2026-02-01,301,484.97,145975.97,Completed
101126,1749,5772,2025-11-04,2025-12-05,648,4362.58,2826951.84,Cancelled
101127,1025,5130,2025-07-03,2025-07-16,771,162.62,125380.02,Cancelled
101128,1350,6119,2025-09-19,2025-11-01,135,1914.15,258410.25,Pending
101129,1730,6387,2025-03-04,2025-03-11,623,789.54,491883.42,Completed
101130,1864,6392,2026-07-16,2026-08-24,204,2104.34,429285.36,Completed
101131,1979,6027,2025-12-27,2026-02-03,253,4487.25,1135274.25,Delayed
101132,1396,6111,2025-10-12,2025-11-26,146,3891.35,568137.1,Completed
101133,1644,5197,2025-06-27,2025-07-31,368,1076.74,396240.32,Cancelled
101134,1939,6718,2025-01-09,2025-01-20,58,2863.69,166094.02,Delayed
101135,1390,5770,2025-05-20,2025-06-28,689,3987.94,2747690.66,Completed
101136,1957,5378,2024-09-18,2024-10-21,171,4778.04,817044.84,Pending
101137,1105,6140,2025-12-05,2025-12-25,678,3696.86,2506471.08,Completed
101138,1499,6397,2026-02-24,2026-03-24,142,3511.6,498647.2,Delayed
101139,1086,6758,2025-12-27,2026-01-29,290,1708.0,495320.0,Pending
101140,1386,6349,2026-01-20,2026-03-01,328,201.59,66121.52,Completed
101141,1835,6539,2024-11-12,2024-12-23,59,520.37,30701.83,Cancelled
101142,1220,5992,2026-05-17,2026-06-18,632,3090.91,1953455.12,Completed
101143,1708,6872,2025-09-25,2025-10-10,344,1348.75,463970.0,Delayed
101144,1597,5236,2025-05-23,2025-06-22,693,4434.57,3073157.01,Delayed
101145,1804,5750,2025-10-29,2025-12-12,99,4697.22,465024.78,Cancelled
101146,1203,6192,2025-02-15,2025-03-03,524,1664.85,872381.4,Cancelled
101147,1638,6411,2025-05-04,2025-05-21,640,2870.72,1837260.8,Delayed
101148,1389,5160,2024-09-06,2024-09-18,434,1156.32,501842.88,Completed
101149,1818,5157,2025-03-06,2025-04-10,94,2388.28,224498.32,Completed
101150,1329,5481,2025-01-09,2025-02-19,393,1778.74,699044.82,Completed
101151,1892,6322,2026-05-02,2026-05-23,28,4379.65,122630.2,Completed
101152,1356,5258,2025-08-04,2025-08-23,317,1363.88,432349.96,Delayed
101153,1398,6879,2026-06-11,2026-06-24,161,1636.37,263455.57,Pending
101154,1988,5620,2026-06-25,2026-07-15,471,580.29,273316.59,Cancelled
101155,1549,5508,2026-08-18,2026-09-16,211,1841.03,388457.33,Completed
101156,1553,6809,2024-10-06,2024-10-11,227,1624.86,368843.22,Delayed
101157,1285,6646,2025-03-09,2025-04-04,539,2079.46,1120828.94,Cancelled
101158,1494,6980,2025-03-20,2025-03-26,516,2679.53,1382637.48,Delayed
101159,1334,6211,2025-07-31,2025-08-23,720,3892.24,2802412.8,Completed
101160,1078,5427,2026-02-23,2026-03-26,741,4617.36,3421463.76,Cancelled
101161,1521,6135,2026-06-01,2026-06-15,102,2799.48,285546.96,Delayed
101162,1203,5184,2025-07-11,2025-07-23,97,3306.72,320751.84,Delayed
101163,1769,5079,2025-06-15,2025-07-03,326,1656.45,540002.7,Pending
101164,1315,6606,2025-05-19,2025-06-27,537,4809.66,2582787.42,Delayed
101165,1405,6422,2025-05-01,2025-06-02,280,3365.98,942474.4,Completed
101166,1115,5360,2025-07-14,2025-08-21,388,386.68,150031.84,Pending
101167,1820,6447,2025-05-08,2025-05-20,407,63.02,25649.14,Cancelled
101168,1490,5430,2025-11-01,2025-12-16,473,3921.6,1854916.8,Completed
101169,1049,6352,2024-12-27,2025-01-26,22,2253.65,49580.3,Delayed
101170,1165,6296,2025-07-12,2025-08-08,593,4898.34,2904715.62,Delayed
101171,1978,5045,2026-08-15,2026-09-11,587,3226.87,1894172.69,Completed
101172,1285,6109,2024-11-01,2024-11-16,435,1995.24,867929.4,Completed
101173,1448,5411,2024-10-12,2024-11-17,784,2205.74,1729300.16,Delayed
101174,1180,5660,2026-04-09,2026-05-17,556,3183.57,1770064.92,Delayed
101175,1793,5850,2025-01-10,2025-01-24,380,2129.96,809384.8,Pending
101176,1664,6806,2026-06-13,2026-06-24,616,2886.62,1778157.92,Pending
101177,1335,5712,2025-11-07,2025-11-27,680,1204.26,818896.8,Delayed
101178,1580,5616,2025-10-03,2025-11-09,673,2973.95,2001468.35,Completed
101179,1667,6478,2024-09-17,2024-10-18,246,2098.77,516297.42,Pending
101180,1956,5141,2024-11-09,2024-12-23,271,810.24,219575.04,Cancelled
101181,1017,6820,2024-09-03,2024-10-16,483,4342.2,2097282.6,Delayed
101182,1446,6950,2025-02-26,2025-03-29,733,1073.07,786560.31,Completed
101183,1370,6446,2026-06-19,2026-07-28,519,3067.77,1592172.63,Pending
101184,1064,5235,2024-11-28,2024-12-26,540,276.29,149196.6,Delayed
101185,1057,5921,2026-05-01,2026-05-07,333,2335.22,777628.26,Cancelled
101186,1018,6900,2025-05-11,2025-05-17,556,1668.67,927780.52,Pending
101187,1773,5053,2026-04-04,2026-04-20,751,1430.05,1073967.55,Pending
101188,1459,6920,2025-10-01,2025-10-06,137,1246.69,170796.53,Pending
101189,1196,6233,2025-02-23,2025-03-30,616,942.27,580438.32,Completed
101190,1400,5466,2025-10-09,2025-10-21,253,2501.09,632775.77,Cancelled
101191,1054,5555,2026-02-15,2026-03-29,77,2181.37,167965.49,Cancelled
101192,1720,5981,2026-05-03,2026-05-28,567,538.96,305590.32,Completed
101193,1899,6238,2024-08-26,2024-09-19,179,723.37,129483.23,Cancelled
101194,1608,5690,2025-12-17,2026-01-02,152,220.33,33490.16,Completed
101195,1417,6161,2026-01-31,2026-02-17,306,2948.68,902296.08,Pending
101196,1790,6955,2026-01-25,2026-02-04,534,723.49,386343.66,Pending
101197,1919,6362,2024-12-30,2025-02-03,658,4723.62,3108141.96,Pending
101198,1926,6575,2024-12-11,2025-01-10,756,309.38,233891.28,Completed
101199,1034,6354,2026-01-07,2026-02-09,552,3309.71,1826959.92,Cancelled
101200,1714,6308,2024-09-15,2024-09-26,59,4983.14,294005.26,Completed
101201,1164,5226,2026-07-31,2026-09-02,655,3086.06,2021369.3,Pending
101202,1057,6214,2025-02-08,2025-02-26,374,525.84,196664.16,Pending
101203,1587,6533,2026-08-12,2026-09-19,384,3069.66,1178749.44,Pending
101204,1049,5794,2025-04-08,2025-05-14,502,2408.29,1208961.58,Pending
101205,1148,5884,2025-10-10,2025-10-29,703,2373.27,1668408.81,Completed
101206,1195,6356,2026-05-25,2026-06-26,792,1907.16,1510470.72,Pending
101207,1990,5509,2025-10-10,2025-10-25,604,1850.92,1117955.68,Completed
101208,1056,5268,2026-01-20,2026-02-03,392,2165.08,848711.36,Cancelled
101209,1821,6542,2026-03-13,2026-04-23,197,4472.26,881035.22,Pending
101210,1881,5300,2025-07-30,2025-08-12,407,4155.43,1691260.01,Completed
101211,1897,6100,2025-06-02,2025-06-11,513,701.89,360069.57,Delayed
101212,1391,5583,2025-02-02,2025-03-01,300,3800.48,1140144.0,Delayed
101213,1377,5385,2026-02-16,2026-03-30,191,2005.7,383088.7,Delayed
101214,1419,5710,2025-03-25,2025-04-23,498,1754.31,873646.38,Cancelled
101215,1720,5249,2025-08-27,2025-09-11,242,4573.13,1106697.46,Delayed
101216,1517,5451,2025-09-11,2025-10-24,628,1826.75,1147199.0,Pending
101217,1813,5624,2026-01-25,2026-02-12,154,4698.2,723522.8,Pending
101218,1169,5229,2025-08-26,2025-09-01,460,872.67,401428.2,Delayed
101219,1041,5817,2025-05-21,2025-06-30,256,3043.01,779010.56,Cancelled
101220,1643,5624,2026-04-23,2026-04-29,536,880.98,472205.28,Pending
101221,1005,6870,2025-02-09,2025-02-28,323,1593.32,514642.36,Cancelled
101222,1186,5253,2026-04-02,2026-04-14,748,36.97,27653.56,Cancelled
101223,1951,5035,2024-09-27,2024-10-06,65,3217.04,209107.6,Delayed
101224,1408,6931,2026-08-04,2026-08-16,621,4950.34,3074161.14,Completed
101225,1640,5296,2025-07-09,2025-08-21,246,3444.08,847243.68,Delayed
101226,1071,5207,2024-12-24,2025-02-06,326,532.99,173754.74,Pending
101227,1558,6838,2025-12-30,2026-02-10,538,4962.6,2669878.8,Completed
101228,1328,6081,2025-04-20,2025-06-03,370,3124.16,1155939.2,Delayed
101229,1557,5343,2024-12-03,2024-12-31,173,2841.95,491657.35,Cancelled
101230,1455,5234,2025-11-22,2025-12-16,310,1593.16,493879.6,Cancelled
101231,1124,6595,2024-11-21,2024-12-25,222,3819.71,847975.62,Delayed
101232,1044,5548,2025-07-24,2025-08-16,156,4874.48,760418.88,Delayed
101233,1598,5771,2025-01-09,2025-02-05,264,629.49,166185.36,Delayed
101234,1838,6547,2025-04-12,2025-05-22,565,3454.51,1951798.15,Completed
101235,1326,5921,2026-08-04,2026-09-03,719,2592.54,1864036.26,Completed
101236,1498,6797,2025-05-22,2025-07-02,148,4385.78,649095.44,Cancelled
101237,1198,5949,2025-08-05,2025-08-24,725,559.6,405710.0,Completed
101238,1499,5299,2024-10-18,2024-10-27,415,3354.4,1392076.0,Cancelled
101239,1591,6490,2025-11-15,2025-12-08,21,4583.96,96263.16,Delayed
101240,1952,6088,2025-05-29,2025-06-17,680,4342.87,2953151.6,Pending
101241,1532,6112,2025-11-07,2025-12-20,156,1002.5,156390.0,Completed
101242,1160,5666,2025-11-24,2025-11-30,366,2385.3,873019.8,Cancelled
101243,1082,6096,2025-04-27,2025-05-29,597,202.57,120934.29,Cancelled
101244,1132,5837,2025-08-02,2025-08-12,131,2450.79,321053.49,Pending
101245,1890,6478,2026-08-11,2026-09-14,554,3765.55,2086114.7,Cancelled
101246,1810,5027,2026-04-07,2026-05-10,799,4763.67,3806172.33,Pending
101247,1555,6899,2025-09-21,2025-10-19,495,2254.63,1116041.85,Cancelled
101248,1141,5309,2025-01-03,2025-02-13,571,451.0,257521.0,Completed
101249,1238,5959,2024-09-16,2024-10-10,152,4125.91,627138.32,Delayed
101250,1722,5346,2025-12-24,2026-01-15,277,1694.06,469254.62,Cancelled
101251,1089,5741,2026-08-12,2026-08-18,723,4261.86,3081324.78,Pending
101252,1084,5262,2025-05-08,2025-06-13,573,1746.92,1000985.16,Completed
101253,1590,6376,2024-09-25,2024-10-01,759,4627.48,3512257.32,Cancelled
101254,1513,6890,2026-04-19,2026-04-28,88,3514.16,309246.08,Cancelled
101255,1051,6992,2026-04-21,2026-05-11,315,246.1,77521.5,Cancelled
101256,1372,6690,2026-07-27,2026-08-26,529,322.89,170808.81,Pending
101257,1758,5051,2025-05-24,2025-06-04,437,4543.13,1985347.81,Delayed
101258,1222,6924,2025-04-08,2025-05-03,119,2831.45,336942.55,Completed
101259,1292,6202,2025-12-20,2026-01-24,223,2081.68,464214.64,Cancelled
101260,1511,6589,2025-08-02,2025-08-18,734,2200.7,1615313.8,Pending
101261,1252,5078,2026-05-15,2026-06-04,649,4355.39,2826648.11,Delayed
101262,1930,6588,2025-08-19,2025-09-09,118,3672.0,433296.0,Pending
101263,1685,5113,2026-05-25,2026-06-01,438,3276.64,1435168.32,Delayed
101264,1087,5899,2025-02-11,2025-02-20,756,2175.09,1644368.04,Pending
101265,1270,5359,2025-02-26,2025-04-08,566,277.3,156951.8,Completed
101266,1260,5034,2026-04-04,2026-05-01,318,184.8,58766.4,Cancelled
101267,1559,6489,2025-11-02,2025-12-11,258,858.82,221575.56,Cancelled
101268,1280,6497,2025-01-31,2025-02-07,609,434.68,264720.12,Pending
101269,1397,5275,2026-01-31,2026-02-12,359,1319.19,473589.21,Delayed
101270,1685,5114,2026-04-24,2026-05-10,179,1920.4,343751.6,Pending
101271,1212,5868,2025-09-21,2025-10-01,70,1023.73,71661.1,Delayed
101272,1583,6399,2024-09-07,2024-10-20,162,4288.01,694657.62,Completed
101273,1527,5333,2025-10-05,2025-11-17,339,2242.32,760146.48,Completed
101274,1222,6233,2026-07-15,2026-07-28,725,1747.29,1266785.25,Completed
101275,1386,6065,2025-08-12,2025-08-17,417,1168.88,487422.96,Pending
101276,1605,5004,2024-10-15,2024-11-12,782,387.04,302665.28,Pending
101277,1690,5524,2025-03-06,2025-04-13,777,1306.3,1014995.1,Completed
101278,1841,5448,2025-01-19,2025-02-07,319,4984.14,1589940.66,Delayed
101279,1390,5828,2026-08-11,2026-08-31,642,960.73,616788.66,Completed
101280,1126,6605,2024-10-23,2024-11-19,141,3992.32,562917.12,Delayed
101281,1917,6248,2024-09-24,2024-10-19,436,369.6,161145.6,Delayed
101282,1652,5651,2026-01-25,2026-03-10,472,3343.18,1577980.96,Cancelled
101283,1442,6306,2024-09-14,2024-10-17,617,3200.42,1974659.14,Pending
101284,1775,6049,2025-01-05,2025-02-16,478,864.92,413431.76,Completed
101285,1696,6528,2025-02-05,2025-02-23,285,907.15,258537.75,Cancelled
101286,1232,6454,2025-05-14,2025-05-24,566,109.46,61954.36,Completed
101287,1255,6887,2024-10-31,2024-11-19,300,2011.32,603396.0,Delayed
101288,1903,5740,2026-01-19,2026-02-09,566,2909.27,1646646.82,Delayed
101289,1632,5414,2025-09-06,2025-10-07,294,1612.52,474080.88,Pending
101290,1959,6121,2024-11-16,2024-11-27,679,2093.73,1421642.67,Delayed
101291,1517,6140,2025-04-10,2025-05-06,418,2494.35,1042638.3,Delayed
101292,1055,5462,2025-04-11,2025-04-17,32,4215.39,134892.48,Completed
101293,1019,6666,2025-07-22,2025-08-06,658,4639.18,3052580.44,Delayed
101294,1693,6212,2026-08-15,2026-09-01,324,2155.73,698456.52,Delayed
101295,1988,6623,2026-07-10,2026-07-28,510,820.4,418404.0,Completed
101296,1061,5905,2026-04-20,2026-04-26,68,585.38,39805.84,Delayed
101297,1373,5966,2025-10-26,2025-11-25,102,4411.62,449985.24,Cancelled
101298,1813,5575,2025-03-14,2025-03-30,485,1375.94,667330.9,Delayed
101299,1041,5101,2025-04-02,2025-04-22,712,2954.82,2103831.84,Delayed
101300,1046,5840,2025-03-02,2025-04-02,625,4441.53,2775956.25,Cancelled
101301,1267,6444,2025-05-12,2025-06-17,139,2074.28,288324.92,Pending
101302,1209,5170,2025-09-25,2025-11-08,668,3506.85,2342575.8,Completed
101303,1195,5640,2025-04-01,2025-04-11,474,3704.19,1755786.06,Completed
101304,1760,6966,2025-06-28,2025-07-04,792,938.15,743014.8,Cancelled
101305,1655,6938,2025-01-15,2025-01-29,382,2180.68,833019.76,Delayed
101306,1527,6550,2024-12-30,2025-02-12,450,3112.15,1400467.5,Delayed
101307,1223,5252,2024-09-13,2024-09-21,525,1575.98,827389.5,Completed
101308,1113,5884,2025-07-06,2025-07-16,345,4331.36,1494319.2,Completed
101309,1645,5716,2024-09-26,2024-11-08,101,3269.99,330268.99,Completed
101310,1452,6316,2024-09-26,2024-10-18,479,2021.75,968418.25,Cancelled
101311,1838,5631,2025-01-20,2025-02-09,148,2052.01,303697.48,Cancelled
101312,1139,6038,2025-10-26,2025-11-30,452,4754.15,2148875.8,Delayed
101313,1853,6727,2026-06-27,2026-08-07,339,1918.89,650503.71,Pending
